"id","price","room_type"
1164830197529690368,85,"Private room"
1140826486792959104,203,"Entire home/apt"
50381056,295,"Entire home/apt"
893468101723043712,150,"Entire home/apt"
629728707925098240,50,"Private room"
721846250448320000,650,"Private room"
53773839,94,"Private room"
1018963765856272896,183,"Entire home/apt"
53215556,160,"Entire home/apt"
1198181400818466816,115,"Entire home/apt"
1112291569465739136,421,"Entire home/apt"
1002938301240121344,206,"Entire home/apt"
48456241,209,"Entire home/apt"
1152372080092135296,104,"Private room"
632752608177110784,65,"Private room"
985669478516380672,104,"Private room"
592736448808176640,130,"Entire home/apt"
639317233046143744,264,"Entire home/apt"
972841979416428288,55,"Private room"
1096450069997473536,34,"Private room"
691695581479158272,157,"Shared room"
1195149260122673920,75,"Shared room"
828634131024731776,150,"Entire home/apt"
43806406,50,"Private room"
912606299691564928,100,"Shared room"
4711396,99,"Private room"
51621907,40,"Private room"
53402699,350,"Entire home/apt"
791372426456950912,53,"Private room"
1120370336809286784,44,"Private room"
1177584579631159552,55,"Private room"
649968161200990848,389,"Entire home/apt"
17263207,249,"Private room"
808441061597095296,65,"Private room"
96471,171,"Private room"
29269102,92,"Private room"
51487070,130,"Entire home/apt"
638044371366059520,287,"Entire home/apt"
664633132220977408,130,"Entire home/apt"
54022749,165,"Private room"
1084833456394644736,230,"Entire home/apt"
990051005387087488,116,"Entire home/apt"
8664611,86,"Entire home/apt"
853527797749614208,35,"Private room"
969020047281643904,45,"Private room"
53849102,100,"Private room"
1110905168675081728,128,"Private room"
4452723,95,"Entire home/apt"
1004428776661057280,125,"Entire home/apt"
817337173977098880,227,"Entire home/apt"
732499499283056000,45,"Private room"
925307278101325696,47,"Private room"
1203936636043065856,109,"Private room"
793077855709558528,66,"Private room"
878248054168336256,64,"Private room"
649819721923399552,71,"Private room"
1043446269533438336,150,"Private room"
20427684,59,"Shared room"
855224089369017984,54,"Shared room"
1654929,95,"Private room"
961836418495370368,85,"Private room"
20337158,64,"Shared room"
1074814461898120576,175,"Private room"
26422113,34,"Private room"
54055089,60,"Shared room"
715019792407184768,113,"Private room"
1183112253545124096,80,"Private room"
880476290217593088,240,"Entire home/apt"
1085617865241915392,59,"Private room"
806899252911679360,150,"Private room"
20677750,214,"Entire home/apt"
1051730788488389120,34,"Private room"
4428854,65,"Private room"
1116912932427140480,104,"Entire home/apt"
51269003,95,"Private room"
727002652481662080,40,"Private room"
577857477164670464,150,"Entire home/apt"
1096458753806309120,39,"Private room"
1212347649197198848,100,"Entire home/apt"
45642113,45,"Private room"
54104181,122,"Entire home/apt"
1175196318956071680,250,"Entire home/apt"
1030471955409300992,130,"Private room"
49134582,125,"Private room"
13113906,109,"Private room"
782436079416449152,40,"Private room"
894088687601437952,51,"Private room"
1025073150483139584,197,"Private room"
1164512721184646144,623,"Entire home/apt"
53786119,100,"Private room"
44378348,186,"Entire home/apt"
29946757,60,"Private room"
1087901565405749760,72,"Private room"
866640149596607104,140,"Entire home/apt"
856334958557419904,152,"Private room"
1211549563874716928,125,"Entire home/apt"
1074599184000313728,51,"Private room"
4920448,310,"Entire home/apt"
40448123,235,"Private room"
1177571866340049664,150,"Entire home/apt"
862664998185425024,189,"Entire home/apt"
46987549,140,"Entire home/apt"
826599599878574464,74,"Private room"
51400328,47,"Private room"
678331335413405312,160,"Entire home/apt"
42584572,482,"Entire home/apt"
788623244188373760,240,"Entire home/apt"
1102297995476744832,61,"Private room"
590040648193371392,69,"Private room"
752514414550683904,280,"Private room"
3616173,79,"Private room"
51493315,250,"Entire home/apt"
804263080422812032,108,"Entire home/apt"
1230464737360638208,145,"Entire home/apt"
688500937567104640,85,"Entire home/apt"
1102280523543975936,61,"Private room"
27361377,105,"Private room"
1111072720693755520,352,"Entire home/apt"
13674349,139,"Entire home/apt"
733219724258180864,20,"Private room"
1120414324364217856,70,"Private room"
1171092946447246080,290,"Entire home/apt"
34272580,250,"Entire home/apt"
926987680896723456,63,"Private room"
11935301,85,"Private room"
816182291434872192,56,"Private room"
1005816756950762496,45,"Private room"
605734646204848640,135,"Entire home/apt"
1134900809771751424,259,"Entire home/apt"
920480961318691712,218,"Entire home/apt"
642617234993807488,350,"Entire home/apt"
1076251965570121216,40,"Shared room"
749139083726291200,300,"Entire home/apt"
1138079767290926848,44,"Private room"
716560648283336576,240,"Entire home/apt"
15844782,110,"Private room"
1122265328870455424,72,"Private room"
879848302925367424,120,"Entire home/apt"
1181208177611881984,40,"Private room"
1.223535327603e+18,397,"Private room"
1008782792044941056,57,"Private room"
37549695,200,"Private room"
14625676,500,"Entire home/apt"
1089725892764328448,52,"Private room"
936218,60,"Private room"
649265769107676544,203,"Entire home/apt"
1020278049478659328,47,"Private room"
28734298,290,"Entire home/apt"
807933093709359104,NA,"Entire home/apt"
1001507167604490880,53,"Private room"
1005680400003560192,45,"Private room"
1223221380208595456,180,"Entire home/apt"
13408222,139,"Entire home/apt"
52440477,85,"Private room"
803377680297961600,84,"Private room"
568662479529184448,62,"Private room"
948160046984994560,134,"Entire home/apt"
1107420594171076608,219,"Entire home/apt"
825104177467949568,206,"Private room"
34866682,754,"Entire home/apt"
51968666,1028,"Entire home/apt"
50622095,170,"Entire home/apt"
736427204561194240,463,"Entire home/apt"
917521967079126144,72,"Private room"
760067389876708864,305,"Entire home/apt"
797892140796541184,93,"Private room"
751504132454553728,NA,"Private room"
774790005240645120,76,"Private room"
958610073245715968,59,"Private room"
1232921272429416960,188,"Entire home/apt"
621196224002920576,42,"Private room"
965700993532862848,160,"Entire home/apt"
1223348108167163136,53,"Private room"
1074601780362934912,51,"Private room"
1090638611066390400,68,"Private room"
49768585,120,"Private room"
836121760362411264,579,"Entire home/apt"
27782948,85,"Private room"
53122311,81,"Private room"
14467602,130,"Private room"
1020338711341788160,50,"Private room"
879611314193733376,52,"Private room"
772535704907927296,85,"Private room"
13236366,210,"Entire home/apt"
847117939267245056,47,"Private room"
343766,87,"Entire home/apt"
1076241336406618496,68,"Private room"
1172529886815492608,46,"Private room"
1193544361676194560,50,"Entire home/apt"
37059899,354,"Entire home/apt"
49639535,150,"Entire home/apt"
600110970709129984,NA,"Private room"
866654663028165248,334,"Entire home/apt"
665409290103351552,150,"Entire home/apt"
12867918,158,"Entire home/apt"
894500003651727488,1500,"Entire home/apt"
53184843,86,"Private room"
678702549251404032,NA,"Private room"
14139553,161,"Entire home/apt"
823268495658074240,250,"Entire home/apt"
49342328,200,"Shared room"
1157999417746123264,349,"Private room"
53278603,94,"Private room"
555056971119508992,175,"Entire home/apt"
1019429690426278144,398,"Entire home/apt"
29923555,1000,"Hotel room"
602066419007693568,NA,"Entire home/apt"
39627727,393,"Entire home/apt"
1051303514337719552,230,"Entire home/apt"
892026379481282304,150,"Entire home/apt"
44243762,55,"Private room"
755808864708679808,140,"Private room"
52654519,389,"Entire home/apt"
1078295487634551680,175,"Entire home/apt"
52253807,300,"Entire home/apt"
53610004,NA,"Entire home/apt"
53611318,NA,"Entire home/apt"
600127034703248896,NA,"Private room"
803060292907495808,749,"Entire home/apt"
837710715465059200,320,"Entire home/apt"
662333562981472384,NA,"Entire home/apt"
1152426994398176768,280,"Entire home/apt"
844029641961371008,75,"Entire home/apt"
1011621999180896640,40,"Private room"
679948459187885568,NA,"Private room"
836251283404712064,256,"Private room"
588627515187957888,176,"Entire home/apt"
920194483850422912,159,"Private room"
53622187,NA,"Private room"
866980963931403520,117,"Entire home/apt"
51306036,183,"Entire home/apt"
824147186167780480,166,"Entire home/apt"
45671894,170,"Entire home/apt"
1085364407279610496,105,"Private room"
1124103332108287616,195,"Entire home/apt"
52172551,2106,"Entire home/apt"
52885449,43,"Private room"
820836733548846720,95,"Private room"
1064300827695462528,602,"Entire home/apt"
1006493394300852608,140,"Private room"
981022462655996288,161,"Entire home/apt"
1004444046931824896,45,"Private room"
932578265767796992,160,"Entire home/apt"
963753922876932864,46,"Private room"
852861045942692096,81,"Private room"
52318271,150,"Entire home/apt"
53105871,46,"Private room"
984675312100441344,61,"Private room"
7254986,650,"Entire home/apt"
663110648582733056,NA,"Private room"
6833395,1200,"Entire home/apt"
53313409,209,"Entire home/apt"
51578313,205,"Entire home/apt"
808442222836455552,NA,"Private room"
1.020318924718e+18,50,"Private room"
37624494,175,"Entire home/apt"
1001598392441206528,95,"Private room"
1118075775886720768,191,"Entire home/apt"
755048446181935616,NA,"Entire home/apt"
1147111206126339456,243,"Entire home/apt"
1215349576561145600,222,"Entire home/apt"
1097125456307217664,315,"Private room"
9548422,45,"Private room"
47803519,79,"Private room"
34542550,73,"Private room"
918728404559190272,55,"Private room"
782595339625590656,150,"Entire home/apt"
1219625120232103168,92,"Private room"
45477103,98,"Private room"
775951939692360064,175,"Entire home/apt"
912396732617862272,9999,"Entire home/apt"
17943732,350,"Entire home/apt"
636748829958680576,280,"Entire home/apt"
702953973018419968,149,"Private room"
570034665527308096,359,"Entire home/apt"
50740601,200,"Entire home/apt"
20770969,258,"Entire home/apt"
45359746,94,"Private room"
7816449,893,"Entire home/apt"
2922197,75,"Private room"
580271592654434944,302,"Entire home/apt"
45522807,92,"Private room"
1086871715782142976,74,"Entire home/apt"
943448404698310528,170,"Entire home/apt"
48111511,40,"Private room"
1040898579729936128,360,"Entire home/apt"
700246592261412608,2000,"Entire home/apt"
48265859,26,"Private room"
29155895,300,"Entire home/apt"
1019640095376235776,239,"Entire home/apt"
52323876,90,"Private room"
1142085197774447872,232,"Entire home/apt"
1207548217188818432,160,"Entire home/apt"
1010816621788352640,48,"Private room"
47783561,85,"Private room"
840868276915949312,60,"Private room"
684589513841684352,NA,"Private room"
1067282933172289280,479,"Entire home/apt"
845041278365372160,119,"Entire home/apt"
684651129920644864,NA,"Private room"
988742699629723520,24,"Shared room"
1047222024885820416,599,"Entire home/apt"
1186434707030682624,2000,"Entire home/apt"
413504,172,"Private room"
51907253,766,"Entire home/apt"
41641376,NA,"Private room"
53130376,94,"Private room"
839415800079955072,211,"Entire home/apt"
1097176520785786624,307,"Private room"
1141545946910311424,65,"Private room"
7172107,NA,"Entire home/apt"
12986700,NA,"Entire home/apt"
9726043,NA,"Entire home/apt"
13031826,NA,"Entire home/apt"
773411792567687296,149,"Entire home/apt"
781858976833844736,200,"Entire home/apt"
11771598,NA,"Private room"
11817955,NA,"Entire home/apt"
7204721,NA,"Entire home/apt"
52779501,NA,"Entire home/apt"
7265253,NA,"Shared room"
819398487699109632,NA,"Private room"
11928097,NA,"Private room"
960284822920196096,227,"Entire home/apt"
9759525,NA,"Entire home/apt"
608743408052135424,NA,"Private room"
53741243,NA,"Entire home/apt"
12070985,NA,"Entire home/apt"
39075477,NA,"Private room"
40623330,NA,"Shared room"
9823636,NA,"Private room"
9847917,NA,"Private room"
7517614,NA,"Entire home/apt"
7573221,NA,"Entire home/apt"
9752053,NA,"Private room"
7309633,NA,"Entire home/apt"
608733870146827008,NA,"Private room"
608737695863276672,NA,"Private room"
1167777222972400896,NA,"Entire home/apt"
13309259,NA,"Private room"
9805128,NA,"Private room"
9807059,NA,"Private room"
9841695,NA,"Entire home/apt"
9856938,NA,"Private room"
9859888,NA,"Entire home/apt"
7577608,NA,"Private room"
7581727,NA,"Entire home/apt"
43452838,NA,"Private room"
44403320,NA,"Entire home/apt"
41489380,NA,"Private room"
9765944,NA,"Private room"
9772177,NA,"Private room"
12043691,NA,"Entire home/apt"
9819018,NA,"Private room"
937671047490491776,75,"Private room"
7482767,NA,"Private room"
40624298,NA,"Shared room"
7496211,NA,"Entire home/apt"
9898409,NA,"Entire home/apt"
54338345,234,"Entire home/apt"
570315741712078976,283,"Entire home/apt"
13148370,NA,"Entire home/apt"
9996830,NA,"Entire home/apt"
7801169,NA,"Entire home/apt"
53317759,49,"Private room"
10058971,NA,"Private room"
8015917,NA,"Private room"
10104123,NA,"Private room"
8153240,NA,"Entire home/apt"
9887326,NA,"Private room"
12202511,NA,"Entire home/apt"
7621629,NA,"Private room"
13136912,NA,"Entire home/apt"
12286939,NA,"Private room"
13155478,NA,"Private room"
9987456,NA,"Private room"
10020060,NA,"Entire home/apt"
960822410559368320,80,"Private room"
12404998,NA,"Entire home/apt"
37280342,NA,"Entire home/apt"
12409508,NA,"Entire home/apt"
47223694,52,"Private room"
13303942,NA,"Private room"
42682643,70,"Private room"
10184162,NA,"Private room"
8225210,NA,"Entire home/apt"
8286139,NA,"Private room"
10270377,NA,"Private room"
8364733,NA,"Private room"
50373097,70,"Private room"
10383291,NA,"Private room"
10386936,NA,"Private room"
8486828,NA,"Private room"
9973680,NA,"Private room"
582935357509088256,90,"Private room"
10017099,NA,"Private room"
10018550,NA,"Private room"
13126483,NA,"Entire home/apt"
7914401,NA,"Private room"
761616212974802560,43,"Private room"
10070235,NA,"Private room"
10071156,NA,"Private room"
5543996,NA,"Entire home/apt"
12519645,NA,"Private room"
8381381,NA,"Entire home/apt"
1126289589531508352,336,"Entire home/apt"
5927152,NA,"Private room"
6041875,NA,"Entire home/apt"
12650830,NA,"Private room"
581738619206774400,NA,"Private room"
8742567,NA,"Entire home/apt"
39251023,NA,"Private room"
10156314,NA,"Private room"
10226511,NA,"Private room"
5718494,NA,"Entire home/apt"
8402882,NA,"Private room"
10356093,NA,"Entire home/apt"
8427028,NA,"Private room"
13205376,NA,"Private room"
8577949,NA,"Entire home/apt"
6045917,NA,"Private room"
1168239688305286400,NA,"Private room"
8650076,NA,"Entire home/apt"
740687202260272256,NA,"Private room"
10684164,NA,"Entire home/apt"
5821886,NA,"Entire home/apt"
10433284,NA,"Private room"
10449807,NA,"Entire home/apt"
1164615074749935872,332,"Entire home/apt"
8563025,NA,"Shared room"
6000785,NA,"Entire home/apt"
665163726232622976,NA,"Private room"
6166870,NA,"Private room"
10680745,NA,"Private room"
34384958,110,"Entire home/apt"
10686287,NA,"Entire home/apt"
9045427,NA,"Entire home/apt"
6452585,NA,"Private room"
6543581,NA,"Entire home/apt"
6654984,NA,"Entire home/apt"
1142128655151068032,170,"Private room"
789476,NA,"Private room"
1192559545079943936,355,"Private room"
11334476,NA,"Private room"
6165564,NA,"Private room"
8826833,NA,"Entire home/apt"
1009467369984606464,116,"Private room"
774847859612203904,NA,"Private room"
8964740,NA,"Entire home/apt"
12727438,NA,"Entire home/apt"
9051314,NA,"Private room"
12806940,NA,"Entire home/apt"
