"latitude","longitude","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","price","room_type","numb_dollar"
40.66525,-73.98719,"Neighborhood highlights","South Slope","Brooklyn",120,"Entire home/apt",120
40.81144,-73.96385,"Neighborhood highlights","Morningside Heights","Manhattan",220,"Entire home/apt",220
40.6704629164934,-73.9308234308408,"Neighborhood highlights","Crown Heights","Brooklyn",210,"Entire home/apt",210
40.81146,-73.94469,"","Harlem","Manhattan",125,"Private room",125
40.75481,-73.916,"Neighborhood highlights","Astoria","Queens",150,"Entire home/apt",150
40.8100004066634,-73.9449131455804,"Neighborhood highlights","Harlem","Manhattan",392,"Entire home/apt",392
40.80829,-73.95242,"Neighborhood highlights","Harlem","Manhattan",119,"Private room",119
40.76339,-73.96739,"","Upper East Side","Manhattan",165,"Private room",165
40.66495,-73.98764,"Neighborhood highlights","South Slope","Brooklyn",469,"Entire home/apt",469
40.6768113,-73.930897,"Neighborhood highlights","Crown Heights","Brooklyn",170,"Private room",170
40.6623115364941,-73.9143783329366,"Neighborhood highlights","Brownsville","Brooklyn",134,"Entire home/apt",134
40.75569,-73.94202,"","Long Island City","Queens",388,"Entire home/apt",388
40.74307,-74.00058,"","Chelsea","Manhattan",255,"Private room",255
40.67168,-73.92938,"","Crown Heights","Brooklyn",70,"Private room",70
40.6640938685314,-73.9303728754212,"","Crown Heights","Brooklyn",163,"Entire home/apt",163
40.6711017,-73.9352995,"","Crown Heights","Brooklyn",39,"Private room",39
40.58686,-73.81542,"Neighborhood highlights","Rockaway Beach","Queens",199,"Entire home/apt",199
40.57871,-73.94002,"Neighborhood highlights","Manhattan Beach","Brooklyn",59,"Entire home/apt",59
40.58983,-73.79012,"","Arverne","Queens",400,"Private room",400
40.80899,-73.94122,"Neighborhood highlights","Harlem","Manhattan",115,"Entire home/apt",115
40.6776974879799,-73.9154100005839,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",41,"Private room",41
40.80402,-73.9469,"","Harlem","Manhattan",158,"Private room",158
40.7448770999556,-73.9512105612621,"","Long Island City","Queens",64,"Private room",64
40.6643756948814,-73.9826527712111,"Neighborhood highlights","South Slope","Brooklyn",125,"Entire home/apt",125
40.7456705,-73.9550662,"","Long Island City","Queens",144,"Entire home/apt",144
40.76343,-73.96578,"","Upper East Side","Manhattan",178,"Private room",178
40.74285,-73.91511,"Neighborhood highlights","Sunnyside","Queens",126,"Entire home/apt",126
40.68655,-73.93226,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",259,"Entire home/apt",259
40.76216,-73.96964,"Neighborhood highlights","Midtown","Manhattan",253,"Entire home/apt",253
40.67597,-73.94566,"Neighborhood highlights","Crown Heights","Brooklyn",240,"Entire home/apt",240
40.7634566428098,-73.9967557553271,"Neighborhood highlights","Hell's Kitchen","Manhattan",432,"Hotel room",432
40.6769056213749,-73.9152302445683,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",45,"Private room",45
40.71217,-73.9684,"Neighborhood highlights","Williamsburg","Brooklyn",361,"Entire home/apt",361
40.67292,-73.91703,"Neighborhood highlights","Crown Heights","Brooklyn",115,"Entire home/apt",115
40.6772,-73.94541,"Neighborhood highlights","Crown Heights","Brooklyn",140,"Entire home/apt",140
40.75103,-73.99824,"Neighborhood highlights","Chelsea","Manhattan",119,"Private room",119
40.673473,-73.920539,"Neighborhood highlights","Crown Heights","Brooklyn",69,"Private room",69
40.7502583769758,-73.9963430148067,"Neighborhood highlights","Chelsea","Manhattan",144,"Private room",144
40.67748,-73.94468,"Neighborhood highlights","Crown Heights","Brooklyn",369,"Entire home/apt",369
40.67478,-73.92719,"Neighborhood highlights","Crown Heights","Brooklyn",180,"Private room",180
40.67637,-73.92514,"","Crown Heights","Brooklyn",46,"Private room",46
40.7809580333379,-73.9184185490012,"","Ditmars Steinway","Queens",229,"Entire home/apt",229
40.74642,-73.94678,"","Long Island City","Queens",170,"Entire home/apt",170
40.76792,-73.98499,"Neighborhood highlights","Hell's Kitchen","Manhattan",200,"Entire home/apt",200
40.6790487474513,-73.9416330403554,"","Bedford-Stuyvesant","Brooklyn",135,"Entire home/apt",135
40.67607,-73.98493,"Neighborhood highlights","Gowanus","Brooklyn",931,"Entire home/apt",931
40.68143,-73.94275,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",155,"Private room",155
40.7563121537903,-73.9302079492174,"","Long Island City","Queens",44,"Private room",44
40.7430073011122,-73.9514957622465,"Neighborhood highlights","Long Island City","Queens",119,"Private room",119
40.6706674342742,-73.9299436577374,"Neighborhood highlights","Crown Heights","Brooklyn",453,"Entire home/apt",453
40.8025133275136,-73.9571660639964,"Neighborhood highlights","Harlem","Manhattan",95,"Private room",95
40.7562220861768,-73.9301980427452,"","Long Island City","Queens",45,"Private room",45
40.6710187740586,-73.9826678139927,"Neighborhood highlights","Park Slope","Brooklyn",502,"Entire home/apt",502
40.6766568448692,-73.9456311920654,"Neighborhood highlights","Crown Heights","Brooklyn",239,"Entire home/apt",239
40.6884,-73.94714,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",135,"Entire home/apt",135
40.66743,-73.94282,"Neighborhood highlights","Crown Heights","Brooklyn",140,"Entire home/apt",140
40.76507,-73.96606,"","Upper East Side","Manhattan",150,"Private room",150
40.67588,-73.94341,"Neighborhood highlights","Crown Heights","Brooklyn",146,"Entire home/apt",146
40.75267,-73.93123,"","Long Island City","Queens",90,"Private room",90
40.7065981406668,-73.748108637622,"Neighborhood highlights","Queens Village","Queens",289,"Entire home/apt",289
40.69102,-73.95377,"","Bedford-Stuyvesant","Brooklyn",234,"Entire home/apt",234
40.75465,-73.93702,"Neighborhood highlights","Long Island City","Queens",499,"Entire home/apt",499
40.76324,-73.96031,"Neighborhood highlights","Upper East Side","Manhattan",115,"Private room",115
40.7672,-73.92799,"Neighborhood highlights","Astoria","Queens",200,"Entire home/apt",200
40.81568,-73.94912,"","Harlem","Manhattan",47,"Private room",47
40.7089783,-73.9616398,"Neighborhood highlights","Williamsburg","Brooklyn",188,"Entire home/apt",188
40.71204,-73.96459,"","Williamsburg","Brooklyn",186,"Entire home/apt",186
40.72321,-73.94313,"","Greenpoint","Brooklyn",650,"Entire home/apt",650
40.6845473441583,-73.9316585585522,"","Bedford-Stuyvesant","Brooklyn",75,"Private room",75
40.67954,-73.95738,"Neighborhood highlights","Crown Heights","Brooklyn",489,"Entire home/apt",489
40.67258,-73.92143,"","Crown Heights","Brooklyn",69,"Private room",69
40.7193641662598,-73.9851150512695,"Neighborhood highlights","Lower East Side","Manhattan",150,"Entire home/apt",150
40.74371,-73.95603,"","Long Island City","Queens",88,"Private room",88
40.69994,-73.94044,"","Bushwick","Brooklyn",59,"Private room",59
40.67437,-73.91958,"Neighborhood highlights","Crown Heights","Brooklyn",93,"Private room",93
40.72059,-73.96182,"Neighborhood highlights","Williamsburg","Brooklyn",NA,"Entire home/apt",NA
40.68244,-73.95225,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",180,"Entire home/apt",180
40.7131588,-73.9613077,"Neighborhood highlights","Williamsburg","Brooklyn",149,"Entire home/apt",149
40.816780090332,-73.9408721923828,"Neighborhood highlights","Harlem","Manhattan",51,"Private room",51
40.755008110791,-73.9297084849004,"","Long Island City","Queens",41,"Private room",41
40.7370015869966,-73.9042622464063,"Neighborhood highlights","Maspeth","Queens",115,"Entire home/apt",115
40.81678,-73.94087,"Neighborhood highlights","Harlem","Manhattan",51,"Private room",51
40.6780390340584,-73.9791187403168,"","Park Slope","Brooklyn",133,"Entire home/apt",133
40.67785,-73.94008,"","Crown Heights","Brooklyn",131,"Entire home/apt",131
40.67784,-73.94519,"Neighborhood highlights","Crown Heights","Brooklyn",200,"Entire home/apt",200
40.7601703595303,-73.9304195267174,"","Long Island City","Queens",46,"Private room",46
40.72798,-73.97778,"","East Village","Manhattan",150,"Entire home/apt",150
40.70646,-73.92517,"Neighborhood highlights","Bushwick","Brooklyn",199,"Private room",199
40.67342,-73.91501,"Neighborhood highlights","Crown Heights","Brooklyn",66,"Private room",66
40.6786027290762,-73.9805980669005,"","Park Slope","Brooklyn",300,"Entire home/apt",300
40.69405,-73.91107,"","Bushwick","Brooklyn",42,"Private room",42
40.72024,-74.00219,"","SoHo","Manhattan",640,"Entire home/apt",640
40.67742,-73.95042,"Neighborhood highlights","Crown Heights","Brooklyn",364,"Entire home/apt",364
40.7332,-73.99759,"Neighborhood highlights","Greenwich Village","Manhattan",516,"Entire home/apt",516
40.6769942680197,-73.924823417126,"","Crown Heights","Brooklyn",144,"Entire home/apt",144
40.816780090332,-73.9408721923828,"Neighborhood highlights","Harlem","Manhattan",51,"Private room",51
40.75293,-73.93522,"Neighborhood highlights","Long Island City","Queens",180,"Entire home/apt",180
40.81678,-73.940872,"Neighborhood highlights","Harlem","Manhattan",54,"Private room",54
40.71535,-73.9921,"Neighborhood highlights","Chinatown","Manhattan",200,"Entire home/apt",200
40.68217,-73.9388,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",104,"Private room",104
40.66146,-73.98834,"","Sunset Park","Brooklyn",197,"Entire home/apt",197
40.67212,-73.94028,"Neighborhood highlights","Crown Heights","Brooklyn",650,"Entire home/apt",650
40.7997518530323,-73.9416366452133,"","East Harlem","Manhattan",40,"Shared room",40
40.7724266052246,-73.9545516967773,"Neighborhood highlights","Upper East Side","Manhattan",188,"Entire home/apt",188
40.65588,-73.93791,"","East Flatbush","Brooklyn",211,"Private room",211
40.8058,-73.95681,"Neighborhood highlights","Harlem","Manhattan",146,"Entire home/apt",146
40.68229,-73.95347,"","Bedford-Stuyvesant","Brooklyn",100,"Shared room",100
40.71414,-73.95931,"","Williamsburg","Brooklyn",176,"Entire home/apt",176
40.8033952,-73.9453949,"Neighborhood highlights","Harlem","Manhattan",389,"Entire home/apt",389
40.68338,-73.9428,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",175,"Entire home/apt",175
40.7609219842301,-73.8098025470816,"Neighborhood highlights","Flushing","Queens",88,"Private room",88
40.69338,-73.93776,"","Bedford-Stuyvesant","Brooklyn",NA,"Private room",NA
40.7517,-73.93476,"Neighborhood highlights","Long Island City","Queens",120,"Entire home/apt",120
40.69832,-73.91,"Neighborhood highlights","Bushwick","Brooklyn",200,"Private room",200
40.81182,-73.94631,"Neighborhood highlights","Harlem","Manhattan",130,"Entire home/apt",130
40.79502538253,-73.9477296926487,"","East Harlem","Manhattan",79,"Private room",79
40.7397172284605,-73.91774118583,"Neighborhood highlights","Sunnyside","Queens",271,"Entire home/apt",271
40.70494,-74.0144,"Neighborhood highlights","Financial District","Manhattan",183,"Entire home/apt",183
40.73395,-73.95414,"","Greenpoint","Brooklyn",70,"Private room",70
40.76662,-73.96686,"Neighborhood highlights","Upper East Side","Manhattan",371,"Entire home/apt",371
40.7851281891881,-73.8102104080763,"","Whitestone","Queens",79,"Private room",79
40.74581,-73.95336,"Neighborhood highlights","Long Island City","Queens",850,"Entire home/apt",850
40.74382,-73.99888,"Neighborhood highlights","Chelsea","Manhattan",315,"Entire home/apt",315
40.6796362509981,-73.9559284702309,"","Bedford-Stuyvesant","Brooklyn",88,"Private room",88
40.80151,-73.95325,"Neighborhood highlights","Harlem","Manhattan",138,"Entire home/apt",138
40.806232,-73.947289,"Neighborhood highlights","Harlem","Manhattan",290,"Entire home/apt",290
40.7660428,-73.9570781,"Neighborhood highlights","Upper East Side","Manhattan",208,"Entire home/apt",208
40.800410212642,-73.9604223225106,"Neighborhood highlights","Upper West Side","Manhattan",395,"Entire home/apt",395
40.6959928388874,-73.9343457611655,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",220,"Private room",220
40.67109,-73.95701,"Neighborhood highlights","Crown Heights","Brooklyn",325,"Entire home/apt",325
40.69035,-73.92879,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",95,"Private room",95
40.74306,-73.98867,"Neighborhood highlights","Flatiron District","Manhattan",334,"Entire home/apt",334
40.6829,-73.9398,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",73,"Private room",73
40.68657,-73.94673,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",150,"Entire home/apt",150
40.8156106,-73.9418029,"Neighborhood highlights","Harlem","Manhattan",258,"Private room",258
40.73535,-73.95584,"","Greenpoint","Brooklyn",115,"Entire home/apt",115
40.71313,-73.96194,"Neighborhood highlights","Williamsburg","Brooklyn",325,"Entire home/apt",325
40.8014755249023,-73.9563674926758,"Neighborhood highlights","Harlem","Manhattan",170,"Entire home/apt",170
40.65514,-73.91992,"Neighborhood highlights","East Flatbush","Brooklyn",152,"Entire home/apt",152
40.6507731196987,-74.0041129672343,"","Sunset Park","Brooklyn",79,"Private room",79
40.89392,-73.84427,"Neighborhood highlights","Wakefield","Bronx",90,"Private room",90
40.6432950530097,-73.8914635089086,"","Canarsie","Brooklyn",115,"Private room",115
40.71933,-73.994843,"","Little Italy","Manhattan",NA,"Private room",NA
40.6765036507421,-73.9257822185755,"","Crown Heights","Brooklyn",200,"Entire home/apt",200
40.75878,-73.9966,"Neighborhood highlights","Hell's Kitchen","Manhattan",545,"Entire home/apt",545
40.81678,-73.940872,"Neighborhood highlights","Harlem","Manhattan",52,"Private room",52
40.66107,-73.99345,"","Sunset Park","Brooklyn",132,"Private room",132
40.80354,-73.95093,"","Harlem","Manhattan",108,"Entire home/apt",108
40.6574281,-73.9987156,"","Sunset Park","Brooklyn",120,"Entire home/apt",120
40.7999453812832,-73.9417094738545,"","East Harlem","Manhattan",40,"Shared room",40
40.8167792,-73.940873,"Neighborhood highlights","Harlem","Manhattan",51,"Private room",51
40.72849,-73.99836,"","Greenwich Village","Manhattan",599,"Entire home/apt",599
40.79519,-73.94988,"Neighborhood highlights","East Harlem","Manhattan",150,"Private room",150
40.65708,-74.00223,"Neighborhood highlights","Sunset Park","Brooklyn",95,"Entire home/apt",95
40.7109,-73.962,"Neighborhood highlights","Williamsburg","Brooklyn",298,"Entire home/apt",298
40.80636,-73.94694,"Neighborhood highlights","Harlem","Manhattan",200,"Entire home/apt",200
40.747200129249,-73.9562455940947,"Neighborhood highlights","Long Island City","Queens",260,"Entire home/apt",260
40.7193634,-73.985112,"Neighborhood highlights","Lower East Side","Manhattan",165,"Entire home/apt",165
40.7598,-73.93228,"Neighborhood highlights","Long Island City","Queens",79,"Private room",79
40.6582787484132,-73.9833241192164,"Neighborhood highlights","Windsor Terrace","Brooklyn",239,"Entire home/apt",239
40.68073,-73.94877,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",56,"Private room",56
40.78281,-73.98377,"Neighborhood highlights","Upper West Side","Manhattan",118,"Entire home/apt",118
40.76054,-73.99775,"","Hell's Kitchen","Manhattan",999,"Entire home/apt",999
40.7049014,-74.0072444,"","Financial District","Manhattan",211,"Entire home/apt",211
40.72435,-74.00362,"Neighborhood highlights","SoHo","Manhattan",400,"Private room",400
40.74561,-73.97652,"","Murray Hill","Manhattan",85,"Private room",85
40.6574,-73.98495,"Neighborhood highlights","Windsor Terrace","Brooklyn",300,"Entire home/apt",300
40.66143,-73.9132,"Neighborhood highlights","Brownsville","Brooklyn",78,"Private room",78
40.67379,-73.92873,"","Crown Heights","Brooklyn",157,"Private room",157
40.80803,-73.94796,"Neighborhood highlights","Harlem","Manhattan",174,"Private room",174
40.67488,-73.93011,"Neighborhood highlights","Crown Heights","Brooklyn",144,"Private room",144
40.8048266,-73.9458059,"","Harlem","Manhattan",225,"Entire home/apt",225
40.8167792,-73.940873,"","Harlem","Manhattan",51,"Private room",51
40.69096,-73.94401,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",500,"Entire home/apt",500
40.68078,-73.95052,"Neighborhood highlights","Bedford-Stuyvesant","Brooklyn",56,"Private room",56
40.76041,-73.92017,"Neighborhood highlights","Astoria","Queens",110,"Entire home/apt",110
40.78058,-73.98098,"","Upper West Side","Manhattan",1000,"Entire home/apt",1000
