"id","price","availability_30","availability_60","availability_90","availability_365","month_year"
37351667,NA,28,58,88,268,NA
41862437,NA,0,0,0,0,NA
41880997,NA,0,0,0,0,2022-04-01
41915323,NA,0,0,0,0,2022-06-01
37455273,NA,0,0,0,0,NA
43298227,NA,0,0,0,0,NA
40725145,NA,0,0,0,0,2020-01-01
39480960,NA,0,0,0,0,NA
42879079,NA,30,60,90,300,2022-02-01
41425572,2690,27,55,82,335,NA
42890474,NA,0,0,0,0,NA
42916276,NA,0,0,0,0,NA
41425597,1629,28,56,86,346,NA
45398984,120,0,15,45,320,2024-07-01
43355067,NA,0,0,0,0,2020-06-01
1109729984151122944,80,3,4,20,158,2024-08-01
53094362,180,30,60,90,90,2023-11-01
48416088,175,0,0,0,247,2023-12-01
46382691,250,20,50,80,355,2023-12-01
37702257,NA,0,0,0,0,NA
978674955187450240,2250,23,53,83,355,2024-01-01
44010527,NA,0,0,0,0,2020-08-01
39625452,NA,30,60,90,270,NA
42033943,NA,0,0,0,0,2020-09-01
50266054,150,0,0,17,117,2024-07-01
40872251,NA,0,0,0,0,2020-03-01
53940796,NA,0,0,0,0,NA
39751479,NA,0,0,0,0,2019-12-01
42978999,NA,0,0,0,0,NA
39868919,NA,0,0,0,0,2020-02-01
663185874925783680,100,4,34,64,339,2023-11-01
42989102,NA,0,0,2,36,NA
1207185174397173760,261,26,55,84,103,2024-08-01
16273510,165,0,14,44,319,2023-12-01
40901664,NA,0,0,0,0,2019-12-01
36107833,NA,0,0,0,0,2021-05-01
42996746,NA,0,0,0,0,2020-08-01
813700748758406912,636,30,60,90,365,NA
36117267,NA,0,0,0,0,2020-11-01
53329617,NA,0,0,0,0,2023-06-01
49053064,NA,0,0,0,0,NA
34862591,NA,0,0,0,0,2019-08-01
31879887,NA,0,0,0,0,2020-03-01
35380023,NA,0,0,0,0,NA
47448046,110,11,16,46,321,2024-07-01
31905458,NA,0,0,0,0,NA
797894095534905728,886,30,60,90,365,2023-12-01
1164705795990206464,707,28,58,88,363,NA
54242006,146,1,31,61,335,2022-07-01
52801190,160,0,0,0,158,NA
41425624,1340,29,59,86,349,2022-05-01
30437094,NA,0,0,0,0,NA
46799074,NA,0,0,0,0,2023-07-01
42795401,NA,20,20,20,20,2023-08-01
1151545684873519744,734,27,54,84,345,NA
39364371,NA,0,0,0,0,2019-12-01
41999901,NA,0,0,0,0,NA
39385381,NA,0,0,0,0,NA
29495933,365,6,36,66,246,2024-07-01
37503226,NA,0,0,0,0,2019-09-01
51046606,NA,0,0,0,0,2023-08-01
42800812,NA,0,0,0,0,2022-08-01
40754270,NA,14,44,71,154,2023-08-01
30441489,179,0,3,33,308,2023-12-01
53505044,374,0,0,0,216,NA
50000106,285,3,6,23,121,2024-08-01
1200000692965633280,328,0,29,59,239,NA
40890824,NA,0,0,0,0,2021-06-01
904259895461635200,178,30,60,90,365,NA
49474557,175,5,35,65,155,2021-07-01
49377769,NA,0,0,0,0,2022-09-01
621890434851995648,NA,0,0,0,0,NA
694129190158513920,NA,28,58,88,88,2022-12-01
35876828,NA,30,60,90,90,2022-10-01
42120317,NA,0,0,0,0,2021-07-01
39861566,NA,15,45,75,104,NA
824780355637263360,110,7,37,67,181,NA
36517175,NA,0,0,0,0,2024-05-01
842923312130748672,180,29,59,89,176,2023-08-01
36562461,NA,0,12,32,37,2023-10-01
49225747,NA,0,0,0,0,2022-01-01
53831146,125,1,23,53,328,2024-05-01
36152335,NA,0,0,0,0,NA
1049940767703198848,350,0,0,0,248,NA
40943610,NA,0,0,0,0,NA
40105828,NA,0,0,0,0,2020-01-01
43033010,NA,0,0,0,0,NA
51271065,NA,0,0,0,0,2023-07-01
40949156,NA,0,0,0,0,2020-01-01
40962319,NA,0,0,0,0,NA
32347622,354,15,15,15,248,2023-01-01
46923174,NA,30,60,90,365,2023-07-01
36286545,NA,0,0,0,0,2020-10-01
48316241,273,20,48,78,318,2024-01-01
897898502325432704,NA,0,0,0,0,2023-06-01
505315,NA,0,0,0,0,2022-12-01
51271143,NA,30,60,90,365,2022-01-01
43414704,NA,0,0,0,0,2021-05-01
45277434,130,10,10,10,265,2024-08-01
40178248,NA,0,0,0,0,2020-02-01
5695055,117,2,5,35,310,2021-11-01
622355656173465600,NA,24,44,70,177,NA
36394726,NA,0,0,0,0,2019-07-01
38205589,NA,0,0,0,0,NA
40966272,NA,0,0,0,0,2020-03-01
36417250,NA,0,0,0,0,2022-07-01
833546667597076096,90,0,15,45,146,2023-10-01
36471896,NA,0,0,0,0,2019-12-01
41048914,NA,0,0,0,0,2023-07-01
1183510423700947712,568,8,19,39,170,NA
13445057,140,5,35,65,340,2021-09-01
48103930,105,0,0,9,284,2024-05-01
48233657,235,5,35,65,340,2023-05-01
36562511,NA,3,5,22,27,NA
36562485,NA,3,13,29,29,2023-07-01
8088779,251,29,59,89,364,2021-09-01
20692563,1250,0,20,50,325,2018-03-01
40307183,NA,0,0,0,0,2019-12-01
40343900,NA,0,0,0,0,2023-06-01
38460129,NA,0,0,0,0,NA
790681115900703488,500,30,60,90,365,NA
38464389,NA,0,0,0,0,2020-03-01
49099507,300,3,24,54,130,2024-08-01
40491370,NA,0,0,0,0,NA
42540705,NA,0,0,0,0,2020-03-01
6799814,246,29,59,89,364,2021-11-01
38826956,NA,5,24,54,54,2024-08-01
43149336,NA,0,0,0,0,2021-08-01
36946192,NA,0,0,0,0,2020-03-01
53212819,220,0,0,0,122,NA
37002006,NA,0,0,0,0,2023-08-01
41502557,NA,0,0,0,0,NA
37006731,NA,0,0,0,0,2019-09-01
37020763,NA,0,0,0,0,2020-01-01
40598720,NA,0,0,0,0,NA
590543805794852864,328,6,36,66,184,2023-04-01
42657328,NA,0,0,0,0,NA
38977877,NA,0,0,0,0,2023-07-01
42648198,NA,3,33,63,338,2024-07-01
1188448183214627328,392,20,38,67,191,2024-09-01
28667823,98,1,5,23,141,2024-08-01
46415505,450,27,57,87,362,2024-07-01
679558822608911744,439,5,28,58,333,2024-08-01
47078812,NA,0,0,0,0,2023-04-01
51504398,NA,0,0,0,0,2023-10-01
976936772563493120,225,30,60,73,73,NA
49548424,NA,0,0,0,0,2021-06-01
49550643,NA,0,0,0,0,2023-05-01
1016173712181326720,411,1,2,7,139,2024-08-01
44533446,NA,0,0,0,0,NA
51689558,NA,0,0,0,0,2021-11-01
51710285,NA,0,0,0,0,NA
49570244,NA,0,0,0,0,2021-09-01
44739479,NA,0,0,0,0,2024-07-01
45483048,115,0,1,31,306,2024-03-01
52169754,359,0,2,7,166,2024-08-01
49590069,NA,0,0,0,0,2022-08-01
47269867,NA,0,0,29,29,2023-05-01
52912606,NA,0,0,0,0,2022-12-01
927352093776346368,440,0,0,0,189,NA
47294439,NA,0,0,0,0,2024-02-01
49707129,NA,0,0,3,277,NA
49709501,NA,0,0,0,0,2022-09-01
51777608,NA,0,3,33,308,2022-10-01
1.128123045688e+18,367,5,35,65,340,NA
51780972,NA,0,0,0,0,NA
51802931,NA,0,0,0,0,NA
45421986,NA,0,0,0,0,NA
1183494848052103424,416,22,49,73,204,2024-08-01
45503538,NA,0,0,0,0,2022-04-01
1024051110082920960,170,2,32,62,337,NA
963627843672912896,140,5,35,65,244,2024-01-01
622853236242589056,NA,0,14,44,319,NA
1130353143201767040,85,0,0,0,94,NA
781353493483293568,555,30,60,90,180,2023-11-01
22060065,NA,0,0,0,0,2018-01-01
1045423353253422336,535,11,25,55,330,NA
43072325,NA,0,0,0,0,NA
38392995,NA,0,0,0,0,NA
908013610996843264,195,0,0,0,258,2024-08-01
640717537442605568,1196,3,8,28,256,2024-08-01
38481108,NA,0,15,42,251,2024-08-01
40368174,NA,29,59,89,179,2020-01-01
38510238,NA,0,0,0,0,2019-12-01
42137211,195,4,4,5,95,2023-01-01
43097106,NA,0,0,0,0,NA
40409517,NA,0,0,0,0,2020-03-01
43069280,NA,27,57,87,356,2024-08-01
9809911,185,30,60,90,365,2020-01-01
36631549,NA,0,0,0,0,NA
41213862,NA,0,0,0,0,NA
41173094,NA,10,10,21,201,2024-08-01
1357021,245,0,0,0,0,2020-03-01
38551651,NA,0,0,0,0,2020-01-01
839034010728630144,45,30,60,90,365,2023-10-01
38626897,NA,0,0,0,0,2019-10-01
1118031,125,3,29,59,149,2023-08-01
43117248,NA,0,0,0,0,NA
623514517668546176,374,0,0,0,164,2022-09-01
41383774,NA,0,0,0,0,2021-06-01
38816761,NA,0,0,0,0,2020-02-01
38794460,NA,0,0,0,0,NA
46432776,1286,21,51,81,356,NA
43148901,NA,0,0,0,0,2021-11-01
695461609687642240,NA,0,0,0,0,2023-01-01
49424017,NA,0,0,0,0,2023-03-01
53348243,NA,0,0,0,0,2022-09-01
1164479582203629568,671,28,58,88,363,NA
53398099,NA,0,0,0,0,2023-08-01
44996894,NA,0,0,0,0,NA
47202211,NA,0,0,0,0,2021-04-01
45091953,NA,0,0,0,0,2020-12-01
49615424,NA,0,0,0,0,2022-12-01
47730353,NA,0,0,0,0,2024-05-01
23763873,NA,0,0,0,0,2018-11-01
53025759,NA,0,0,0,0,2024-06-01
45682803,NA,0,0,0,0,2024-07-01
50089988,NA,0,0,0,0,2021-09-01
21932460,NA,0,0,0,0,2023-11-01
575167991874744320,196,1,3,33,308,2024-05-01
927349386005876352,659,0,0,0,252,NA
13130313,100,17,18,47,322,2024-04-01
1143344291552560128,149,2,32,62,152,2024-08-01
52304111,NA,0,0,0,0,2023-07-01
53047762,NA,0,0,0,0,2023-09-01
53476790,NA,0,0,0,0,2023-08-01
45838885,NA,0,0,0,0,2023-10-01
4365276,NA,0,0,0,0,2023-10-01
52320950,NA,0,0,0,0,NA
1135556506085545472,550,0,0,0,9,2024-08-01
716359039183246464,672,0,0,0,61,NA
739933686932667520,250,19,20,49,324,2024-05-01
587685396835692288,NA,0,0,0,0,2024-07-01
34998955,190,0,20,50,325,2023-11-01
589892242131929856,NA,0,0,0,0,2023-09-01
815948915620723456,NA,30,60,90,338,2024-07-01
816198208667605504,NA,0,0,0,0,2023-04-01
777430110215839232,NA,0,0,0,0,2023-08-01
45277303,100,3,3,3,260,2024-03-01
590493898611831936,NA,0,0,0,0,2023-10-01
668701039156616448,NA,0,0,0,0,2023-10-01
22078463,NA,2,2,28,28,NA
22584507,NA,0,0,0,0,NA
804598390996343296,NA,23,53,83,173,2023-11-01
22079387,NA,30,60,90,364,2020-01-01
816595455690343040,NA,0,0,0,0,2023-04-01
594168710234003328,NA,0,0,18,18,2023-09-01
624059578503166336,NA,0,0,0,0,2023-08-01
813700326001228288,701,30,60,90,365,NA
772198560326818304,52,0,0,4,279,2023-06-01
942107749155144576,301,6,15,40,275,2024-08-01
813699714183483904,546,30,60,90,365,NA
699279373657213056,NA,0,0,0,0,NA
699897545842467328,NA,0,0,0,0,2022-08-01
787547046845187840,NA,0,0,0,272,2024-07-01
700216864475658752,NA,30,60,90,365,NA
628964595967920128,NA,8,8,8,8,2024-06-01
1116114825500098432,290,0,3,3,150,2024-07-01
54181198,NA,9,9,17,28,2024-06-01
704999919538594688,NA,29,59,89,364,NA
629515771520130560,NA,0,0,0,0,NA
980619476220059136,741,2,12,27,242,2024-08-01
780097544898278912,350,5,8,38,128,2023-09-01
54240206,NA,0,0,0,0,NA
1164621166184890112,1848,28,58,88,363,NA
975282423991954560,235,1,4,16,275,2024-09-01
39725627,317,30,60,90,365,2023-05-01
709316319593373696,NA,0,0,0,0,2023-10-01
54343089,NA,30,60,90,180,NA
39860690,367,26,56,86,115,2024-08-01
902939115237127680,189,29,59,89,179,2024-08-01
23714854,NA,0,0,0,0,2019-09-01
1762852,NA,0,0,0,0,2017-06-01
1192249704100874496,402,8,29,59,288,2024-09-01
5055033,NA,0,0,0,0,NA
27827110,NA,0,0,0,0,2019-01-01
793365218403814272,NA,0,0,0,0,NA
1183508790204861952,713,1,6,17,119,NA
519453936157575168,NA,0,0,0,0,2023-09-01
823313323356003968,NA,0,0,0,0,2023-04-01
1131184574459872896,290,29,58,88,363,2024-09-01
47536293,NA,0,0,0,0,2021-08-01
51983887,NA,0,0,0,0,NA
45547497,NA,0,0,0,0,2022-05-01
47593392,NA,0,0,0,0,2022-12-01
1113051250641981184,454,8,8,30,30,NA
2214689,NA,0,0,0,0,2021-08-01
793551771063195008,2900,29,57,87,362,NA
52170287,NA,0,0,0,0,NA
50032244,NA,0,0,0,0,2021-08-01
1084553952578905984,1094,13,30,54,113,2024-05-01
47734703,NA,30,60,90,365,NA
1164388234184134400,1080,28,58,88,363,NA
852216245968244480,178,4,5,32,249,NA
4727731,NA,0,0,0,0,2020-01-01
771918390264300544,2000,30,60,90,364,2023-09-01
5102132,NA,0,0,0,0,2016-02-01
45914075,NA,4,12,31,31,2021-08-01
53088392,NA,0,0,0,0,2023-03-01
47940178,NA,0,0,0,0,NA
47956172,NA,0,0,0,0,NA
47973089,NA,0,0,0,0,2021-03-01
5363874,250,0,0,0,241,2022-10-01
47977202,NA,0,0,0,0,2023-09-01
45972845,NA,0,0,0,0,NA
959360376980857216,2400,30,60,90,270,NA
47985036,NA,0,0,0,0,2023-10-01
2243321,NA,0,0,0,0,2018-01-01
52363247,NA,0,0,0,62,2024-06-01
989912074263222400,180,0,30,60,240,2024-01-01
1126124228092081024,NA,29,59,89,269,NA
46035129,NA,0,0,0,0,2021-12-01
48100776,NA,0,0,0,121,NA
47421830,200,30,60,90,364,NA
48127084,NA,0,0,0,0,2022-07-01
53523753,NA,0,4,34,309,NA
584523514909500928,NA,0,0,0,0,2022-11-01
30423106,98,13,42,72,162,2024-09-01
976932497784891008,225,30,60,73,73,2023-09-01
552836837466430336,NA,0,0,0,0,2023-09-01
644229610092847232,NA,0,0,0,0,2023-02-01
644960069324573824,NA,0,0,0,0,2023-10-01
721568711488702976,NA,30,60,90,365,NA
721646940933768064,NA,30,60,90,365,NA
649188496353748736,NA,0,0,0,0,2023-01-01
814665504437654784,NA,2,6,6,37,2024-08-01
976938289851058560,225,30,60,73,73,NA
651587873612601088,NA,0,0,0,190,NA
651628141529414656,NA,0,0,0,157,2024-08-01
651640728974046720,NA,0,0,0,0,NA
651217453070717056,NA,30,60,90,365,NA
766778023016290816,NA,0,0,0,0,2024-07-01
655244206955404544,NA,0,0,0,0,NA
1121908053293137408,50,0,8,38,218,2024-09-01
726173901438378112,NA,30,60,90,365,2023-10-01
650481967750264192,NA,0,0,0,248,2024-03-01
726250246680613120,NA,0,0,0,0,2022-12-01
726181783738779520,NA,0,0,0,0,2023-05-01
655639829261307776,NA,0,0,0,0,2023-07-01
655677192002375168,NA,0,0,0,0,2022-07-01
45138735,125,5,5,5,233,2024-06-01
769524991917527168,NA,0,0,0,0,NA
49377278,390,0,0,0,259,NA
1188448849958443008,423,17,42,67,197,NA
771020423813768192,NA,0,1,30,128,2024-04-01
23041312,NA,0,0,0,0,NA
656397999425509632,NA,0,0,0,0,2023-10-01
49377270,341,0,1,31,306,NA
978939555511615616,175,17,47,77,257,2024-02-01
6800277,156,30,60,90,365,2022-05-01
1104430333575539840,191,2,3,10,74,2024-08-01
638561936471394560,NA,0,22,22,22,2024-06-01
684598459983753344,498,10,40,70,339,NA
544733837026708736,NA,0,0,0,247,NA
639991069697648640,NA,0,0,0,0,2023-07-01
713646468225821056,NA,0,0,0,0,2024-05-01
714528519763158400,NA,1,4,30,285,NA
714528682440070400,NA,3,6,22,275,NA
45547297,120,1,17,47,322,2022-04-01
764777636779967616,NA,0,0,0,0,NA
898934003622395392,NA,0,0,0,0,NA
52417096,160,6,36,66,340,2023-12-01
1146753963938449408,439,0,0,0,90,2024-06-01
862112728668106880,192,20,23,53,159,2024-06-01
39484704,160,6,36,42,310,2023-12-01
727523095270280704,NA,0,0,0,0,2023-04-01
41692454,74,7,29,52,317,2024-09-01
729840512390164608,NA,0,0,0,0,2023-03-01
729947657876634752,NA,0,0,14,14,2023-12-01
51561670,120,4,16,33,308,2024-02-01
813701095604735232,546,30,60,90,365,NA
813700607153501056,636,30,60,90,365,NA
731883298706769280,NA,0,0,0,0,2023-08-01
731903556064617600,NA,0,0,0,0,2023-06-01
658503812592195968,NA,0,0,0,0,NA
570305497537981696,NA,29,59,89,364,NA
656480577099546496,NA,0,0,0,0,2022-10-01
813700910308163456,636,30,60,90,365,NA
573778791400513728,NA,1,29,59,334,NA
1188449679086236416,509,16,36,63,184,NA
1555491,257,30,60,90,365,2014-10-01
984543466066489728,NA,0,0,9,284,NA
47493324,285,1,4,21,105,2024-08-01
1109646562447061504,NA,0,0,0,0,NA
570218,NA,0,0,0,0,2020-03-01
576916,NA,0,0,0,0,2017-08-01
24497152,62,4,4,4,258,2024-04-01
49798380,125,0,0,24,114,2023-04-01
903398844698238464,NA,0,0,0,0,NA
566712,NA,0,0,0,0,2020-02-01
13669064,153,0,0,0,248,2023-11-01
794281,NA,0,0,0,0,2017-01-01
1105070094045904000,NA,12,25,25,28,2024-08-01
988172595086476160,NA,30,60,90,270,NA
1116772957632397696,170,2,32,62,336,NA
862913728880866816,315,5,10,40,177,2024-08-01
992970965790772608,275,26,51,75,176,2024-08-01
988177847208029568,NA,30,60,90,270,NA
999648421491896704,NA,30,60,90,270,NA
905162619499931392,NA,7,8,18,63,NA
999642803976965120,NA,30,60,90,270,NA
1111666846550197504,NA,19,49,79,347,NA
905824346824492800,NA,27,57,87,177,2023-08-01
813699890174846208,546,30,60,90,365,NA
643591,NA,0,0,0,0,2016-08-01
867749,NA,0,0,0,0,2015-07-01
1135641471808906752,290,30,60,90,365,2024-09-01
813699649442418432,546,30,60,90,365,NA
842693813171085696,NA,0,4,34,273,NA
842869121048490624,NA,0,0,0,0,2023-04-01
845690400377865216,NA,0,0,0,0,NA
869522,NA,0,0,0,0,2015-12-01
749995208680067840,300,0,0,0,138,2024-03-01
52233258,398,0,30,60,335,2024-02-01
700777447801988224,477,1,31,61,330,NA
847601654133805312,NA,0,1,1,271,NA
50795444,120,0,4,34,309,2023-12-01
847626209769232384,NA,16,16,16,16,2024-01-01
1157429015649374720,171,4,34,64,244,2024-07-01
921312862841077376,NA,0,0,0,0,2024-07-01
813700131988722560,701,30,60,90,365,NA
622358136376969472,100,21,32,58,166,2024-07-01
848015889649001600,NA,0,0,0,0,2023-08-01
921885120041237248,NA,0,0,0,0,NA
1067184953845495168,500,0,0,7,282,NA
848127304112491520,NA,0,0,0,0,NA
848096495893199872,NA,2,2,2,2,2024-02-01
922460674369513728,NA,0,0,0,0,2023-07-01
1020283766470214912,NA,0,0,0,0,NA
22176026,NA,0,0,0,0,2017-12-01
848648275744932608,NA,30,60,90,365,NA
1153204894580811264,109,16,16,28,208,2024-08-01
666220,NA,0,0,0,0,2013-07-01
639949866161826048,NA,0,0,0,0,2024-01-01
549418712123925120,NA,30,60,90,180,2023-11-01
42965074,125,29,59,89,364,2024-04-01
643584832778723200,NA,0,0,0,0,2023-08-01
16913950,160,5,35,65,280,2023-10-01
995469,NA,0,0,0,0,NA
1112965093603591168,NA,27,57,87,297,NA
995627971455294976,NA,7,11,11,13,NA
1111668017147687936,NA,22,52,82,348,NA
996831503677675648,NA,30,60,90,270,NA
998924378107477120,NA,30,60,90,270,NA
593000,NA,0,0,0,0,2015-08-01
999629596552479360,NA,29,59,89,269,NA
999635806328259456,NA,30,60,90,270,NA
599595,NA,0,0,0,0,2023-07-01
999672437902455296,NA,30,60,90,270,NA
1112313952031734912,NA,27,57,87,108,2024-06-01
992278702866776320,NA,29,59,89,269,NA
696895555330850560,531,5,35,65,340,NA
22356845,NA,1,1,1,1,2023-10-01
911643290372705792,NA,17,31,61,336,2024-02-01
905162750000710400,NA,10,21,38,135,NA
999760724342509312,NA,30,60,90,270,NA
999746420427044608,NA,30,60,90,270,NA
912564280104717184,NA,0,0,0,0,NA
6799999,166,29,59,89,364,2021-10-01
22775292,NA,0,0,0,0,2023-01-01
1228345176676845312,366,26,56,86,115,NA
566029911248687168,169,20,50,80,355,2024-08-01
45418350,125,17,24,27,302,2024-08-01
813699540556853504,546,30,60,90,365,NA
813700178841582720,701,30,60,90,365,NA
235651,110,29,59,89,364,2020-01-01
1157572749831719680,119,0,0,30,210,NA
26280662,NA,0,0,0,0,2020-01-01
29181449,NA,0,0,0,0,2018-11-01
1177073312975243776,160,5,35,65,244,NA
26388810,NA,0,0,0,0,NA
26398428,NA,0,0,0,0,NA
26448665,NA,0,0,0,0,2019-11-01
857417526155184512,NA,0,0,0,24,2024-03-01
1108082653379426176,372,22,52,81,224,2024-09-01
748994847204919936,270,4,29,59,334,2023-11-01
1113089113330335488,NA,0,0,0,33,NA
1110243838410975616,NA,0,0,0,0,2024-06-01
858692711504711168,NA,0,0,0,0,NA
1028641003993601920,NA,0,1,17,176,2024-08-01
1009466618053617408,NA,0,0,0,0,2023-12-01
839823059244447488,NA,0,0,0,0,NA
675793,NA,28,28,52,327,2021-05-01
188674,NA,0,0,0,0,2018-01-01
863070486728957824,NA,0,0,0,0,2023-08-01
21646774,49,0,0,0,212,2023-12-01
690934,NA,6,6,6,40,2024-07-01
932096600697603968,NA,0,0,0,0,2023-09-01
22812324,NA,0,0,0,0,2019-11-01
1035362823116379776,NA,11,41,71,346,NA
11652872,58,0,0,0,217,2024-03-01
806569839300966144,71,0,0,0,104,NA
236788,NA,0,0,0,0,2019-12-01
874014837335023104,NA,0,0,0,0,2023-08-01
37588246,485,0,0,0,67,NA
938491885631573248,NA,0,0,0,0,2024-08-01
173151,NA,0,0,3,3,2020-03-01
41506185,176,0,0,0,272,2024-08-01
862392297051752320,NA,0,0,0,0,2023-06-01
1143371378287742720,133,5,7,37,217,NA
864396960975387520,NA,0,0,0,0,NA
865828592376110592,NA,5,35,65,65,2023-11-01
698882,NA,0,0,0,0,2016-12-01
941524034279102976,NA,0,0,0,0,2023-08-01
1125471529511161216,60,29,59,89,89,NA
558310482962197632,160,6,36,66,341,NA
33642266,150,6,36,66,156,2024-03-01
1048551765973459200,NA,0,0,0,0,NA
842705149829237504,73,0,0,0,0,NA
28430186,110,17,26,56,56,2024-05-01
719995268388951552,417,0,0,19,294,NA
741154,NA,0,0,0,0,2016-04-01
881333052483713664,NA,0,0,0,52,2023-06-01
956000673813822336,NA,0,0,0,248,NA
731316,NA,0,0,0,0,2016-05-01
24497080,50,0,14,44,319,2023-12-01
34289855,995,0,0,0,81,2023-01-01
23923562,280,0,0,0,217,2022-12-01
700850368069608832,150,14,44,74,349,2023-08-01
863065516209820928,183,0,9,39,176,2024-03-01
17925111,125,2,3,19,294,2024-06-01
781800348872823296,300,29,59,89,364,2023-05-01
466277,190,0,0,0,182,2024-07-01
7679697,157,25,55,85,360,2023-08-01
1062932916029042176,NA,0,0,0,0,2024-06-01
1063191047212072448,NA,0,0,0,0,2024-06-01
884652609012549632,NA,0,0,0,0,NA
52168496,309,25,55,85,325,2024-08-01
344092,NA,0,0,0,0,2016-07-01
888141810408582656,NA,2,32,62,337,NA
888137734515371136,NA,0,0,0,0,NA
889473480615870848,NA,26,53,53,53,2023-08-01
1029145949717644032,NA,2,3,31,31,2024-07-01
927731029815577472,NA,0,0,0,0,2023-10-01
859528646796757632,NA,0,0,0,0,NA
47795106,145,1,1,4,279,2023-05-01
1079774068488815104,NA,30,60,90,270,NA
766814,NA,0,0,0,0,NA
1067266357447762304,NA,14,44,74,349,NA
889554072794418560,NA,0,0,0,0,2024-02-01
889566425818179712,NA,0,0,0,0,NA
23629364,NA,0,0,0,0,2024-07-01
955034667956489728,NA,29,59,89,269,NA
1067200736348365568,NA,0,20,50,325,NA
2246112,NA,0,0,0,0,2017-08-01
4734170,NA,0,0,0,0,2017-04-01
292121,157,30,60,90,365,2019-09-01
4436185,NA,0,0,0,0,NA
50148604,58,16,46,76,351,2023-10-01
4757941,NA,0,0,0,0,2015-01-01
2345266,NA,0,0,0,0,2016-09-01
889592904643916544,NA,6,6,6,6,NA
959341722717382656,NA,0,0,0,0,2024-06-01
958019510453136512,NA,1,1,1,1,2024-06-01
44475971,296,11,11,11,249,2023-08-01
283550,NA,0,0,0,0,2019-04-01
893539889281697024,NA,0,19,49,324,2023-12-01
442649,NA,0,0,0,0,2019-07-01
1142270446696233984,237,0,0,0,257,2024-05-01
3696746,NA,0,0,0,0,2021-02-01
2446430,NA,6,7,35,35,2022-08-01
7998338,111,30,60,90,180,2016-02-01
1106772501343820544,160,0,9,39,185,2024-06-01
10135724,120,30,60,90,365,NA
4440538,NA,0,0,0,0,2021-12-01
2410819,NA,0,0,0,0,2017-06-01
3747392,NA,0,0,0,0,2016-01-01
637834430758310528,45,0,0,0,27,2024-02-01
4449058,NA,0,0,0,0,2017-09-01
4456004,NA,0,0,0,0,2016-06-01
1168303755835201792,356,0,0,0,158,2024-09-01
1155345060662921216,300,2,18,43,150,2024-08-01
4773463,NA,0,0,0,0,NA
3818298,NA,0,0,0,0,2019-01-01
5293662,NA,0,0,0,0,2016-01-01
53958813,283,5,10,22,175,2024-08-01
5136673,NA,0,0,0,0,NA
2251009,NA,0,0,0,0,2016-02-01
2254388,NA,0,0,0,0,2016-12-01
4739407,NA,0,0,0,0,2016-02-01
45457047,125,1,1,5,280,2024-05-01
1354973,214,4,4,24,109,2024-08-01
39920510,150,0,0,3,278,2021-12-01
1129018472325857664,NA,0,0,0,0,2024-06-01
3686972,NA,0,0,0,0,2020-08-01
52169886,406,1,12,27,260,2024-08-01
2649068,NA,0,0,0,0,2023-11-01
18076911,65,30,60,90,365,2023-07-01
2735650,NA,0,0,0,0,2018-08-01
2793740,NA,30,60,90,365,NA
1217503067963212288,649,11,28,58,333,NA
1086933204693439104,80,3,3,6,6,2024-08-01
54351650,62,5,35,65,206,2023-09-01
2864637,NA,0,0,0,0,2014-12-01
2653544,NA,0,0,0,0,2015-11-01
38134394,350,0,3,33,123,2024-07-01
5319150,NA,0,0,0,0,2019-07-01
641158076171707392,27,0,3,33,33,2024-01-01
924865714349459840,45,0,0,0,274,2024-08-01
2958912,NA,0,0,0,0,NA
3040654,NA,0,0,0,0,2018-01-01
985398033818297216,352,2,8,31,288,2024-08-01
3884105,NA,0,0,0,0,2021-11-01
3895455,NA,0,0,0,0,2018-07-01
42817699,200,29,59,89,364,2023-06-01
3137906,NA,6,14,14,14,2024-07-01
3928241,NA,0,0,0,0,NA
18874640,130,7,21,51,326,2024-01-01
52168779,311,17,42,72,312,2024-08-01
3171480,NA,0,0,0,0,2016-09-01
1260727,NA,0,0,0,0,2019-08-01
4501164,NA,0,0,0,0,2017-07-01
1323801,NA,0,0,0,0,2018-01-01
1201732576038059008,40,30,60,90,365,NA
53840594,139,11,41,71,346,2024-08-01
29907089,NA,0,0,0,0,2020-01-01
981104669203817728,52,30,60,90,90,NA
26528032,NA,0,0,0,0,2019-12-01
3952093,NA,0,0,0,0,2020-02-01
3237160,NA,0,0,0,0,2017-07-01
27783586,85,0,4,34,124,2024-08-01
4784570,NA,0,0,0,5,2024-08-01
3852988,NA,0,0,0,0,2023-08-01
3970755,NA,0,0,0,0,NA
45922753,270,0,1,31,121,2024-07-01
3962586,NA,0,0,0,0,2014-09-01
1408406,NA,0,0,0,0,2019-01-01
1124737195407142784,55,0,0,0,189,2024-07-01
3283729,NA,0,0,0,0,2015-11-01
51768775,37,0,3,33,308,2023-10-01
20874350,150,0,0,0,204,2024-05-01
1226812479353670400,495,3,23,51,320,NA
3322922,NA,0,0,0,0,2015-05-01
599992807763168128,393,6,26,55,307,2023-11-01
2570561,NA,0,0,0,0,2016-07-01
3808358,NA,0,0,0,0,2014-08-01
4016121,NA,0,0,0,0,2016-01-01
12964763,100,4,12,42,317,2023-11-01
4017226,NA,0,0,0,0,2014-09-01
11371535,40,11,11,11,140,2024-07-01
3368441,NA,0,0,0,0,2019-12-01
45595850,125,0,0,0,258,2024-08-01
20014072,33,0,2,18,207,2024-08-01
