id,room_type,accommodates,bathrooms,bedrooms,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value,wifi,parking,dryer,washer,kitchen,property_agg,log_price,superhost_t
1113975653556242121,2,2,1.0,1.0,3,4.927253685157205,3.091042453358316,4.91,5.0,4.73,1,1,1,1,1,5,5.564520407322694,1
1113990710461644900,2,2,1.5,1.0,30,5.356586274672012,0.0,5.0,5.0,5.0,1,0,1,0,1,5,4.330733340286331,1
1114648940731264008,3,4,1.0,2.0,30,5.204006687076795,0.6931471805599453,5.0,5.0,5.0,1,1,1,1,1,5,4.74493212836325,0
1115421340482064552,3,4,2.0,2.0,30,5.598421958998375,0.0,0.0,0.0,0.0,1,1,0,1,1,2,6.870053411798126,1
1116042385708833643,2,2,2.0,1.0,30,5.598421958998375,0.0,4.0,4.0,4.0,1,0,0,1,1,5,3.912023005428146,0
1116080980495306645,2,1,1.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,0,0,5,4.787491742782046,0
1116478901641638360,1,1,1.0,0.0,30,5.187385805840755,0.0,0.0,0.0,0.0,1,1,0,1,1,5,3.6635616461296463,0
1116529065414290664,2,1,1.5,1.0,90,5.54907608489522,0.0,3.0,3.0,3.0,1,0,0,1,1,5,4.174387269895637,0
1116577867872652776,2,1,1.0,4.0,30,5.869296913133774,0.0,2.0,3.0,3.0,1,0,1,1,1,5,3.784189633918261,0
1116631317326009261,2,1,1.0,4.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.7612001156935624,0
1116643396778760404,3,2,1.0,1.0,30,5.365976015021851,0.0,0.0,0.0,0.0,1,0,1,0,0,5,4.394449154672439,1
1116660527858079524,2,1,1.0,4.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.6888794541139363,0
1116675449955221448,2,1,1.0,4.0,30,5.493061443340548,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.6635616461296463,0
1116693554594421762,2,1,2.0,1.0,90,5.153291594497779,0.0,0.0,0.0,0.0,1,0,0,1,1,5,4.248495242049359,0
1116713538927097537,2,1,2.0,1.0,90,5.598421958998375,0.0,0.0,0.0,0.0,1,0,0,1,1,5,4.189654742026425,0
1116763616207150309,3,2,1.0,1.0,30,5.272999558563747,0.0,5.0,5.0,5.0,1,0,0,0,1,5,4.836281906951478,1
1116801109714418692,2,1,2.0,1.0,90,5.402677381872279,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.970291913552122,0
1116806421398122216,2,1,2.0,1.0,30,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.007333185232471,0
1116894896977374505,3,6,1.5,2.0,1,4.795790545596741,3.7376696182833684,4.95,4.9,4.69,1,1,0,0,1,1,5.703782474656201,1
1116920027162766008,2,1,1.0,4.0,30,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.58351893845611,0
1116927219695127568,2,2,1.5,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,1,1,0,0,1,4.219507705176107,1
1116980599219165405,3,6,2.5,3.0,30,5.1298987149230735,0.0,0.0,0.0,0.0,1,1,1,1,1,5,5.318119993844216,1
1117350487164620171,3,2,1.0,1.0,30,5.0238805208462765,0.6931471805599453,5.0,5.0,5.0,1,1,1,1,1,5,5.10594547390058,1
1117392950529887686,2,1,1.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,0,0,5,4.787491742782046,0
1117458059379181331,3,8,1.0,3.0,30,5.556828061699537,0.6931471805599453,4.5,5.0,4.0,1,1,1,1,1,5,6.327936783729195,1
1117543144201396519,1,1,2.0,1.0,90,5.556828061699537,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.6109179126442243,0
1117561089485142851,3,8,1.0,3.0,30,5.402677381872279,0.0,5.0,5.0,5.0,1,1,1,1,1,5,5.337538079701318,1
1117959264674169314,2,1,1.0,1.0,30,5.3612921657094255,0.0,0.0,0.0,0.0,1,1,1,1,1,5,4.04305126783455,0
1118075775886720816,3,6,2.0,3.0,30,5.575949103146316,0.0,0.0,0.0,0.0,1,0,0,1,1,5,5.3471075307174685,0
1118676440414345098,3,2,1.0,0.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,1,1,0,1,1,4.564348191467836,1
1118860557921570167,2,1,1.0,5.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.784189633918261,0
1118867581127238710,2,1,1.0,5.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.784189633918261,0
1119223662219270587,2,1,1.0,5.0,30,5.231108616854587,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.7612001156935624,0
1120120917663313525,3,3,1.0,0.0,2,4.90527477843843,3.1780538303479458,4.79,4.88,4.79,1,1,1,0,1,4,5.247024072160486,1
1120370336809286836,2,2,3.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8066624897703196,0
1120373926540312797,2,2,3.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8066624897703196,0
1120374739634095349,2,2,2.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8066624897703196,0
1120375458576488496,2,2,3.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8066624897703196,0
1120376135115063153,2,2,3.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.8066624897703196,0
1121561895849381993,1,1,1.0,0.0,30,5.170483995038151,0.0,0.0,0.0,0.0,1,1,0,1,0,5,3.332204510175204,0
1121771929571655131,2,2,2.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.871201010907891,0
1121981426388504295,2,2,2.0,1.0,30,5.556828061699537,0.0,0.0,0.0,0.0,1,1,0,1,1,5,4.442651256490317,0
1122273406068231545,2,1,2.0,1.0,90,5.560681631015528,0.0,0.0,0.0,0.0,1,1,1,1,1,5,4.02535169073515,0
1122359020190315868,2,1,1.0,1.0,30,5.493061443340548,0.0,0.0,0.0,0.0,1,1,0,1,1,1,4.499809670330265,1
1122540038944566836,2,2,2.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,4.0943445622221,0
1122542601453748725,2,1,2.0,4.0,30,5.598421958998375,0.0,5.0,5.0,4.0,1,0,1,1,1,5,4.007333185232471,0
1122579566979197746,2,1,1.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.7612001156935624,0
1122674379883617829,3,4,1.0,2.0,30,5.863631175598097,0.0,3.0,3.0,5.0,1,0,1,1,1,5,5.272999558563747,0
1122824149047065852,3,2,1.0,1.0,2,5.4638318050256105,1.791759469228055,4.33,4.33,4.0,1,1,1,1,1,4,5.1298987149230735,1
1123062790203605218,2,2,1.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,0,1,5,5.0106352940962555,0
1123178688100365695,3,4,3.0,2.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,0,1,5,5.298317366548036,0
1123275389878502035,3,4,1.0,2.0,3,5.768320995793772,3.295836866004329,5.0,5.0,4.93,1,0,1,0,1,5,5.198497031265826,1
1123291802006525572,3,3,1.0,2.0,30,5.75890177387728,0.0,0.0,0.0,0.0,1,1,1,0,1,5,4.663439094112067,0
1123469335255176890,2,1,1.0,5.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.6888794541139363,0
1123474873283609263,2,1,1.0,6.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.04305126783455,0
1123479976623636058,2,1,1.0,6.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.07753744390572,0
1123483563454872224,2,1,1.0,6.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.02535169073515,0
1123487480393660739,2,1,1.0,6.0,30,5.726847747587197,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.07753744390572,0
1123491615544702014,2,1,1.0,6.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.04305126783455,0
1123508465565975975,2,1,1.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.02535169073515,0
1123930551455333128,3,4,1.0,2.0,30,4.574710978503383,0.0,5.0,5.0,5.0,1,1,1,1,1,1,5.075173815233827,0
1124103332108287653,3,2,1.0,1.0,30,5.4116460518550396,0.0,5.0,5.0,5.0,1,0,1,1,1,5,5.272999558563747,1
1124204389033268401,2,2,2.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.871201010907891,0
1124210759358253828,2,2,2.0,1.0,30,5.579729825986222,0.6931471805599453,4.5,4.0,4.5,1,0,0,1,1,5,3.8066624897703196,0
1124515503871939606,2,2,1.0,1.0,2,5.501258210544727,3.6888794541139363,5.0,4.93,4.88,1,1,1,0,1,5,5.407171771460119,1
1124574711796175408,3,2,1.0,2.0,30,5.3706380281276624,0.0,5.0,5.0,5.0,1,1,1,0,1,5,4.653960350157523,0
1124679179837406747,2,2,1.0,1.0,30,5.19295685089021,0.0,0.0,0.0,0.0,1,1,0,0,1,5,4.276666119016055,0
1124763455906903266,3,2,1.0,1.0,30,5.62040086571715,0.0,0.0,0.0,0.0,1,1,1,1,1,5,5.043425116919247,0
1124909486762704847,2,1,1.0,1.0,30,5.4680601411351315,0.6931471805599453,5.0,5.0,5.0,1,0,0,0,1,4,3.871201010907891,0
1124952055350894587,2,1,1.0,1.0,30,5.594711379601839,0.0,4.0,5.0,5.0,1,0,0,0,1,4,3.8918202981106265,0
1125402679115844799,3,8,2.5,4.0,30,5.262690188904886,0.0,0.0,0.0,0.0,1,1,1,1,1,1,6.522092798170152,0
1125700027098239450,2,1,0.0,1.0,31,4.204692619390966,0.0,5.0,4.0,5.0,1,1,0,1,1,5,4.007333185232471,0
1125931541062857338,3,4,1.0,2.0,31,4.553876891600541,0.0,0.0,0.0,0.0,1,0,1,1,1,5,5.981414211254481,0
1125932164853722753,3,4,1.0,2.0,31,5.056245805348308,0.0,0.0,0.0,0.0,1,0,1,1,1,5,5.988961416889864,0
1126012753818137482,2,2,1.0,1.0,1,4.219507705176107,0.0,0.0,0.0,0.0,1,1,0,0,0,8,8.322151070212902,0
1126012758040623694,2,2,1.0,1.0,1,4.290459441148391,0.0,0.0,0.0,0.0,1,1,0,0,0,8,6.126869184114185,0
1126013019682421238,2,2,1.0,1.0,1,4.276666119016055,0.0,0.0,0.0,0.0,1,1,0,0,0,8,6.579251212010101,0
1126013022574742061,2,2,1.0,1.0,1,4.499809670330265,0.0,0.0,0.0,0.0,1,1,0,0,0,8,6.363028103540465,0
1126013216504009150,2,2,1.0,1.0,1,4.543294782270004,0.0,0.0,0.0,0.0,1,1,0,0,0,8,6.466144724237619,0
1126013216863691906,2,2,1.0,1.0,1,4.330733340286331,0.0,0.0,0.0,0.0,1,1,0,0,0,8,6.066108090103747,0
1126013406838784894,2,2,1.0,1.0,1,4.477336814478207,0.0,0.0,0.0,0.0,1,1,0,0,0,8,6.579251212010101,0
1126013407084765964,2,2,1.0,1.0,1,4.276666119016055,0.0,0.0,0.0,0.0,1,1,0,0,0,8,6.466144724237619,0
1126079789337906197,3,4,2.0,2.0,2,2.70805020110221,2.1972245773362196,4.78,4.78,4.78,1,0,0,0,1,6,5.924255797414532,0
1126163691986174137,3,4,1.0,1.0,30,5.564520407322694,0.0,5.0,5.0,5.0,1,0,1,1,1,5,5.0106352940962555,0
1126206544537300215,3,4,1.5,2.0,30,4.804021044733257,0.0,5.0,5.0,5.0,1,0,1,1,1,5,5.634789603169249,0
1126672026506678194,2,2,1.5,3.0,3,5.877735781779639,2.70805020110221,4.93,5.0,4.8,1,0,0,0,1,1,4.700480365792417,1
1126784608597794148,3,4,2.5,2.0,30,5.7430031878094825,0.0,5.0,5.0,5.0,1,0,1,1,1,5,5.7430031878094825,1
1126828940822383104,3,2,1.0,2.0,30,5.552959584921617,0.0,0.0,0.0,0.0,1,0,0,1,1,5,4.787491742782046,0
1127572102033971269,3,5,1.0,3.0,30,5.572154032177765,0.6931471805599453,5.0,5.0,5.0,1,1,1,0,1,1,4.787491742782046,0
1127602729188176212,2,2,1.0,1.0,1,4.382026634673881,3.4011973816621555,4.3,4.27,4.27,1,0,1,1,1,8,4.859812404361672,0
1127673494764492728,2,2,1.0,2.0,2,5.831882477283517,1.9459101490553132,4.86,4.86,4.71,1,1,1,0,1,5,5.220355825078324,0
1127675205194230132,2,2,1.0,1.0,3,1.9459101490553132,0.6931471805599453,5.0,4.5,5.0,1,1,1,1,1,5,5.318119993844216,0
1128290579418865013,2,2,2.5,1.0,1,3.332204510175204,2.6390573296152584,4.93,5.0,5.0,1,0,0,1,1,5,5.198497031265826,0
1128312489316996446,2,1,1.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,3.713572066704308,0
1128323155742982777,3,5,1.0,2.0,30,5.733341276897746,0.0,0.0,0.0,0.0,1,1,1,1,1,6,5.616771097666572,1
1128382342337428510,2,2,1.5,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,1,0,1,5,4.382026634673881,1
1128406823045262884,2,2,1.0,1.0,3,4.174387269895637,2.8903717578961645,4.83,4.78,4.72,1,0,1,1,1,3,4.897839799950911,1
1128974197538669137,3,4,1.0,2.0,30,3.4657359027997265,0.0,0.0,0.0,0.0,1,0,0,0,1,5,6.1092475827643655,0
1129406858712912754,3,2,1.0,1.0,1,5.2574953720277815,3.5263605246161616,4.74,4.74,4.44,1,1,1,0,0,5,5.948034989180646,1
1129601269644684197,2,1,1.0,1.0,30,5.717027701406222,0.0,0.0,0.0,0.0,0,1,1,1,0,5,4.382026634673881,1
1129860976817329207,3,3,1.0,1.0,30,5.099866427824199,0.0,5.0,5.0,5.0,1,1,1,1,1,5,4.553876891600541,0
1130352927661347785,2,2,1.0,1.0,1,5.594711379601839,0.0,0.0,0.0,0.0,1,1,0,0,1,1,5.703782474656201,0
1130359890267482188,2,2,1.0,1.0,1,5.594711379601839,0.0,0.0,0.0,0.0,1,1,0,1,1,1,5.703782474656201,0
1130500597508501445,3,2,1.0,0.0,3,5.831882477283517,2.302585092994046,4.6,4.5,4.4,1,1,1,1,1,5,5.236441962829949,0
1130564683296642125,2,2,1.0,1.0,30,4.382026634673881,0.0,2.0,4.0,2.0,1,0,0,0,1,5,4.442651256490317,0
1130709970011553279,3,4,1.0,2.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,0,0,5,4.844187086458591,0
1131369779239801747,3,3,1.0,1.0,30,5.846438775057725,0.0,0.0,0.0,0.0,1,0,1,1,1,5,5.703782474656201,1
1131458412663503638,3,3,1.0,1.0,2,4.477336814478207,2.772588722239781,5.0,5.0,4.88,1,1,1,0,1,4,5.181783550292085,1
1131890281950917866,2,2,2.0,1.0,3,5.521460917862246,1.791759469228055,4.83,4.67,4.67,1,1,1,1,0,5,5.056245805348308,0
1132520611563029476,3,3,1.0,1.0,30,5.780743515792329,0.0,4.0,3.0,4.0,1,0,1,1,1,5,5.564520407322694,1
1132562970181176758,3,3,1.0,2.0,30,5.4638318050256105,1.3862943611198906,3.0,3.0,3.0,1,0,0,0,1,5,4.276666119016055,0
1132568650618412962,3,8,3.5,4.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,0,1,6.309918278226516,0
1132727539335296361,2,1,1.0,1.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.58351893845611,0
1132730275548268631,2,1,1.0,2.0,30,4.48863636973214,0.0,0.0,0.0,0.0,1,1,0,1,1,5,4.442651256490317,0
1132855442343281456,2,1,1.5,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,1,0,0,1,5,4.499809670330265,1
1132923276388730440,2,1,1.0,4.0,30,5.198497031265826,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.7612001156935624,0
1132936137799373977,2,1,1.0,4.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.6888794541139363,0
1132949981878599275,2,1,1.0,4.0,30,5.726847747587197,0.0,5.0,5.0,5.0,1,0,1,1,1,5,3.6635616461296463,0
1132979024582640684,2,1,1.0,4.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.58351893845611,0
1133096611392702259,2,1,1.0,1.0,30,4.867534450455582,0.0,3.0,4.0,5.0,1,1,1,1,1,5,4.0943445622221,0
1133385001583250973,2,1,2.0,1.0,90,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.174387269895637,0
1133425427934157761,3,2,1.0,1.0,30,5.198497031265826,1.0986122886681098,5.0,5.0,4.67,1,1,0,0,1,5,5.187385805840755,0
1133568343911847792,2,2,1.0,1.0,30,5.476463551931511,0.0,5.0,5.0,5.0,1,0,0,0,1,5,4.174387269895637,0
1133615168029545428,2,2,1.0,1.0,30,5.204006687076795,0.0,0.0,0.0,0.0,1,0,1,0,1,5,4.007333185232471,0
1133798558570448077,2,1,1.0,4.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,1,1,5,3.4965075614664802,0
1134203154269528244,3,4,1.0,1.0,2,4.804021044733257,3.295836866004329,4.89,4.78,4.59,1,1,1,1,1,5,5.910796644040527,1
1134403248940849722,2,1,1.0,1.0,30,5.493061443340548,0.0,5.0,5.0,5.0,1,1,1,1,1,5,3.9889840465642745,0
1134431574496698570,3,3,1.0,1.0,30,4.990432586778736,0.0,1.0,4.0,3.0,1,1,1,1,1,5,4.882801922586371,0
1134657213285704380,1,3,2.0,1.0,90,5.493061443340548,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.367295829986474,0
1134886057125131685,2,1,1.0,1.0,3,3.5553480614894135,2.70805020110221,5.0,5.0,4.93,1,1,1,1,1,5,4.890349128221754,0
1134900809771751391,3,8,2.0,3.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,1,1,5,5.556828061699537,0
1135579518870410397,3,8,2.0,3.0,3,5.517452896464707,1.0986122886681098,4.67,4.67,4.67,1,1,1,1,1,5,5.905361848054571,0
1135764584124579607,2,2,1.0,1.0,30,5.726847747587197,0.0,0.0,0.0,0.0,1,0,0,0,1,5,4.007333185232471,0
1135971694166443312,3,2,1.0,1.0,30,5.82600010738045,0.0,5.0,5.0,3.0,1,1,1,1,1,5,4.07753744390572,0
1136088741033887491,2,2,2.0,1.0,30,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.007333185232471,0
1136213102649672641,2,2,1.0,1.0,1,5.44673737166631,2.6390573296152584,5.0,5.0,4.93,1,1,0,1,1,5,4.867534450455582,0
1136319298308384096,2,2,2.0,1.0,90,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.189654742026425,0
1136335345869041776,3,7,2.0,2.0,30,5.389071729816501,0.0,0.0,0.0,0.0,1,1,1,1,1,5,5.43372200355424,0
1136460388848342242,2,1,1.0,1.0,30,5.497168225293202,0.0,0.0,0.0,0.0,1,0,0,0,1,4,3.8918202981106265,0
1136788372396039808,2,2,2.0,1.0,90,5.598421958998375,0.0,4.0,5.0,5.0,1,0,1,1,1,5,4.02535169073515,0
1136871772699182981,3,2,1.0,1.0,30,4.927253685157205,1.0986122886681098,5.0,5.0,4.67,1,0,1,1,1,5,5.389071729816501,1
1136944024472836101,3,4,1.5,2.0,30,4.795790545596741,1.3862943611198906,5.0,5.0,4.75,1,0,1,1,1,1,5.480638923341991,1
1136955898324243841,2,2,2.0,1.0,30,5.598421958998375,1.0986122886681098,4.0,4.33,4.0,1,0,1,1,1,5,4.007333185232471,0
1137003882609071743,2,1,1.0,1.0,30,4.5217885770490405,0.0,5.0,5.0,5.0,1,1,0,1,1,5,4.382026634673881,0
1137049282639602814,2,2,2.0,1.0,90,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.189654742026425,0
1137136640352067529,2,1,1.0,1.0,30,5.356586274672012,0.0,3.0,2.0,2.0,1,1,1,1,1,5,4.174387269895637,0
1137191685419246081,2,1,2.0,5.0,30,5.726847747587197,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.6109179126442243,0
1137240281631695584,2,1,1.0,1.0,30,4.343805421853684,1.0986122886681098,5.0,5.0,4.67,1,1,1,1,1,6,4.532599493153256,1
1137453208885117817,2,2,2.0,1.0,90,5.53338948872752,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.8066624897703196,0
1137553970040139348,2,2,2.0,1.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.007333185232471,0
1137614642795418866,3,5,1.0,3.0,30,5.081404364984463,0.0,0.0,0.0,0.0,1,0,1,1,1,5,5.220355825078324,0
1137621358187674705,2,2,1.0,1.0,2,4.969813299576001,3.4011973816621555,4.93,5.0,4.83,1,1,1,0,1,3,5.3471075307174685,1
1137635524001417182,2,1,2.0,5.0,30,5.726847747587197,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.828641396489095,0
1137710710386620435,2,1,2.0,5.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.7376696182833684,0
1138079767290926897,2,1,2.0,5.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,1,1,1,5,3.784189633918261,0
1138085947803653386,2,1,2.0,4.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,3.7612001156935624,0
1138104748635231154,2,1,2.0,4.0,30,5.869296913133774,0.0,5.0,5.0,5.0,1,0,0,0,1,5,3.6888794541139363,0
1138111749584246730,2,1,2.0,4.0,30,5.869296913133774,0.0,0.0,0.0,0.0,1,0,0,0,1,5,3.6888794541139363,0
1138480504032443313,3,3,1.0,1.0,60,5.081404364984463,0.0,0.0,0.0,0.0,1,0,1,1,1,5,5.579729825986222,1
1138551794674279547,3,3,2.0,2.0,30,4.836281906951478,0.0,0.0,0.0,0.0,1,1,1,1,1,1,5.075173815233827,0
1139140865784011331,3,3,1.0,1.0,30,5.863631175598097,0.6931471805599453,5.0,5.0,5.0,1,0,1,1,1,5,5.093750200806762,0
1139287892776789560,2,2,1.0,1.0,30,5.560681631015528,0.0,5.0,5.0,5.0,1,1,1,0,1,1,4.605170185988092,0
1139399302559935460,3,10,2.0,5.0,3,5.6131281063880705,3.2188758248682006,4.84,4.92,4.72,1,1,1,1,1,1,5.877735781779639,1
1139430167198224176,3,6,1.0,3.0,3,5.43372200355424,3.091042453358316,4.77,4.68,4.64,1,1,1,0,1,1,5.713732805509369,1
1139975290224842576,2,1,1.0,1.0,30,5.58724865840025,0.0,0.0,0.0,0.0,1,0,0,0,1,4,3.912023005428146,0
1139986631522158600,3,3,1.0,2.0,30,5.7899601708972535,0.6931471805599453,5.0,5.0,4.5,1,0,0,1,1,5,5.220355825078324,0
1140339957176282992,2,2,2.0,1.0,90,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.189654742026425,0
1140344954470239827,2,2,2.0,1.0,90,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.204692619390966,0
1140385401734533968,2,2,2.0,1.0,30,5.594711379601839,0.0,5.0,4.0,5.0,1,0,1,1,1,5,4.007333185232471,0
1140577299073199594,2,2,2.0,1.0,90,5.598421958998375,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.189654742026425,0
1140598072502860150,3,6,1.0,3.0,3,5.552959584921617,2.5649493574615367,4.08,4.31,3.85,1,1,1,1,1,5,5.594711379601839,0
1140603185018434730,3,10,3.0,5.0,3,5.62040086571715,2.8903717578961645,4.78,4.61,4.61,1,1,0,1,1,1,5.945420608606575,0
1140652168196606652,2,2,1.0,2.0,4,2.9444389791664403,3.332204510175204,4.93,5.0,4.79,1,1,1,0,0,3,5.342334251964811,1
1140655867209750222,2,2,1.5,1.0,1,5.556828061699537,3.1354942159291497,4.43,4.26,4.13,1,1,1,1,1,5,4.795790545596741,0
1140656170513294047,2,2,1.5,1.0,1,5.556828061699537,3.2188758248682006,4.28,4.4,4.24,1,1,1,1,1,5,4.795790545596741,0
1141216799644442817,3,8,1.0,3.0,3,4.343805421853684,2.302585092994046,4.7,4.6,4.5,1,1,1,1,1,5,5.976350909297934,0
1141222957858883464,3,8,1.0,2.0,3,4.5217885770490405,2.5649493574615367,4.62,4.69,4.54,1,1,1,1,1,5,6.037870919922137,0
1141259813165182278,2,2,2.0,1.0,5,5.583496308781699,2.5649493574615367,4.62,4.62,4.54,1,1,1,1,1,5,4.787491742782046,0
1141309872692483778,3,4,2.0,2.0,3,5.802118375377063,2.9444389791664403,5.0,4.95,4.95,1,1,1,1,1,5,6.139884552226255,1
1141449395638467836,2,1,2.0,1.0,30,5.594711379601839,0.0,4.0,5.0,4.0,1,0,1,1,1,5,4.007333185232471,0
1141458748649715025,3,3,2.0,2.0,30,5.58724865840025,0.0,0.0,0.0,0.0,1,0,1,1,1,5,6.476972362889683,0
1141545946910311364,2,2,1.0,1.0,30,5.0106352940962555,0.6931471805599453,5.0,5.0,5.0,1,1,1,1,1,5,4.1588830833596715,1
1141927569477964889,2,2,2.0,1.0,90,5.493061443340548,0.0,0.0,0.0,0.0,1,0,1,1,1,5,4.189654742026425,0
1141933195856435819,2,2,2.0,1.0,90,5.598421958998375,0.0,5.0,5.0,5.0,1,0,1,1,1,5,4.406719247264253,0
1142125676070008126,2,2,2.0,1.0,90,5.568344503761097,0.0,0.0,0.0,0.0,1,0,0,0,1,5,3.970291913552122,0
1142244830562885349,2,2,1.0,0.0,30,5.598421958998375,0.0,0.0,0.0,0.0,1,0,0,0,1,1,4.3694478524670215,0
1142681820200998913,3,16,3.0,6.0,30,5.594711379601839,0.0,0.0,0.0,0.0,1,0,0,0,1,1,6.556778356158042,0
1142710890420273676,2,2,2.0,1.0,5,5.579729825986222,2.3978952727983707,4.82,4.82,4.64,1,1,1,1,1,5,4.762173934797756,0
1142713791029870240,2,2,2.0,1.0,5,5.58724865840025,2.70805020110221,4.6,4.67,4.4,1,1,1,1,1,5,4.762173934797756,0
1142715650032375010,2,2,1.0,1.0,1,5.583496308781699,3.6109179126442243,4.92,4.92,4.81,1,1,1,0,1,6,4.736198448394496,1
1142715929556950252,2,2,2.0,1.0,5,5.552959584921617,2.3978952727983707,4.82,4.91,4.82,1,1,1,1,1,5,4.787491742782046,0
1142793852382997220,3,2,1.5,1.0,30,4.04305126783455,0.0,5.0,5.0,4.0,1,0,0,1,1,5,5.099866427824199,0
1142851385321964708,2,2,2.0,1.0,90,5.568344503761097,0.0,3.0,3.0,3.0,1,0,0,0,1,5,3.970291913552122,0
1142856922485617959,2,2,2.0,1.0,90,5.568344503761097,0.0,0.0,0.0,0.0,1,0,0,0,1,5,3.970291913552122,0
1143308111626740315,2,2,0.0,1.0,30,5.8998973535824915,0.0,0.0,0.0,0.0,1,1,1,0,1,1,4.90527477843843,0
1143650097204344223,2,2,2.0,1.0,30,5.356586274672012,0.0,0.0,0.0,0.0,1,0,0,0,1,1,3.6888794541139363,0
1144198570094669308,2,2,1.0,1.0,5,5.598421958998375,2.1972245773362196,4.11,3.89,3.67,1,1,1,0,1,5,4.68213122712422,0
1144233699949589543,2,2,1.0,1.0,5,5.579729825986222,2.3978952727983707,4.73,4.82,4.64,1,1,1,1,1,5,4.948759890378168,1
1144370616543351273,2,1,1.0,1.0,30,5.869296913133774,0.0,4.0,4.0,3.0,1,0,1,1,1,5,3.58351893845611,0
